dstc2100,dstc2,100,52,48,52.0000,48.0000
dstc2200,dstc2,200,104,96,52.0000,48.0000
dstc2300,dstc2,300,146,154,48.6667,51.3333
dstc2500,dstc2,500,262,238,52.4000,47.6000
dstc2600,dstc2,600,334,266,55.6667,44.3333
dstc2700,dstc2,700,398,302,56.8571,43.1429
dstc2800,dstc2,800,458,342,57.2500,42.7500
dstc2900,dstc2,900,518,382,57.5556,42.4444
dstc21000,dstc2,1000,581,419,58.1000,41.9000
dstc21500,dstc2,1500,907,593,60.4667,39.5333
dstc22000,dstc2,2000,1282,718,64.1000,35.9000
dstc3100,dstc3,100,40,60,40.0000,60.0000
dstc3200,dstc3,200,85,115,42.5000,57.5000
dstc3300,dstc3,300,142,158,47.3333,52.6667
dstc3500,dstc3,500,266,234,53.2000,46.8000
dstc3600,dstc3,600,320,280,53.3333,46.6667
dstc3700,dstc3,700,386,314,55.1429,44.8571
dstc3800,dstc3,800,444,356,55.5000,44.5000
dstc3900,dstc3,900,503,397,55.8889,44.1111
dstc31000,dstc3,1000,573,427,57.3000,42.7000
dstc31500,dstc3,1500,881,619,58.7333,41.2667
dstc32000,dstc3,2000,1244,756,62.2000,37.8000
family100,family,100,68,32,68.0000,32.0000
family200,family,200,124,76,62.0000,38.0000
family300,family,300,179,121,59.6667,40.3333
family500,family,500,284,216,56.8000,43.2000
family600,family,600,344,256,57.3333,42.6667
family700,family,700,389,311,55.5714,44.4286
family800,family,800,443,357,55.3750,44.6250
family900,family,900,492,408,54.6667,45.3333
family1000,family,1000,549,451,54.9000,45.1000
family1500,family,1500,891,609,59.4000,40.6000
family2000,family,2000,1275,725,63.7500,36.2500
ghome100,ghome,100,50,50,50.0000,50.0000
ghome200,ghome,200,99,101,49.5000,50.5000
ghome300,ghome,300,158,142,52.6667,47.3333
ghome500,ghome,500,265,235,53.0000,47.0000
ghome600,ghome,600,324,276,54.0000,46.0000
ghome700,ghome,700,387,313,55.2857,44.7143
ghome800,ghome,800,437,363,54.6250,45.3750
ghome900,ghome,900,501,399,55.6667,44.3333
ghome1000,ghome,1000,558,442,55.8000,44.2000
ghome1500,ghome,1500,867,633,57.8000,42.2000
ghome2000,ghome,2000,1243,757,62.1500,37.8500
