dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
ghome.#percent=10.#feature=3735,LR.pen=l1.C=1,0.870009338329,0.647850932329,0.557657915572,0.572845257293,122.457829158,0.286881407102
