dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,6-w2v,LinearSVC.pen=l1.C=0.062500,0.84422036664,0.803987256681,0.693045522427,0.71695386417
dstc3,next,6-w2v,LinearSVC.pen=l1.C=0.062500,0.820392137187,0.773991869146,0.67226125253,0.698314693721
family,next,6-w2v,LinearSVC.pen=l1.C=2.000000,0.868078540934,0.723566287369,0.659307609873,0.671714437549
ghome,next,6-w2v,LinearSVC.pen=l1.C=2.000000,0.891822357698,0.70490937798,0.596205114078,0.617029458669
